State,N,P,K,temperature,rainfall,ph,Crop,Yield
Gujarat,72,19,69,31.476785230340695,111.85465574743654,5.85,Cotton,7.94
Himachal Pradesh,73,26,115,26.951537735477284,127.70640055788334,8.25,Sugarcane,7.99
Manipur,98,17,123,24.135661914565205,243.89542672101763,7.82,Maize,11.69
Punjab,105,53,89,27.61389885000407,55.008327669932925,7.06,Wheat,6.51
Goa,87,51,118,29.008366287918193,144.9698349498924,7.85,Maize,8.99
Manipur,41,16,76,22.413831003112445,208.9009891364015,7.24,Sugarcane,9.33
Jharkhand,84,73,79,32.04162593539444,200.50022138942575,8.38,Rice,10.9
Bihar,22,92,119,20.44977892703665,235.04015434576533,8.3,Sugarcane,9.54
Gujarat,20,11,55,29.024763651462056,65.29239597819435,6.15,Cotton,5.26
Punjab,100,39,16,15.83029479748645,148.1590824638809,7.84,Wheat,8.03
Haryana,67,42,143,26.839224105499063,149.5387631801408,7.93,Wheat,8.51
Odisha,41,23,36,34.278910588014924,77.14407877628011,6.63,Cotton,6.56
Haryana,25,20,10,25.134644998897144,126.80681585892295,5.68,Wheat,6.82
Maharashtra,86,26,143,31.947418018166623,108.45061303837865,6.76,Cotton,8.17
Manipur,102,63,62,33.31821493264129,140.163642372448,5.7,Maize,9.58
Himachal Pradesh,106,68,45,27.70170386258136,101.20483172339155,8.07,Sugarcane,7.93
Madhya Pradesh,57,73,74,32.65484723517602,109.69000627418461,8.09,Sugarcane,7.7
Jharkhand,40,43,26,30.523395097949454,88.64635044552476,7.51,Cotton,6.51
Arunachal Pradesh,103,94,92,28.09809679017599,54.96704076619281,7.57,Wheat,6.52
Jharkhand,105,50,60,29.755817781898564,216.43521324761778,7.35,Maize,11.57
West Bengal,73,32,110,31.537145830264386,292.69015535076176,7.11,Rice,13.39
Chhattisgarh,115,24,145,23.33971017196448,210.73710919371794,8.37,Rice,10.96
West Bengal,111,28,84,31.15988626768581,324.14732642769303,6.1,Rice,15.06
Karnataka,23,42,66,32.8897477009962,189.54291572862874,6.33,Maize,9.44
Maharashtra,36,40,21,25.247650638259444,102.41631760105841,6.26,Cotton,6.32
Himachal Pradesh,109,18,102,20.626580884770018,52.164757832075416,7.42,Wheat,5.81
Madhya Pradesh,84,99,52,30.555904359016694,76.06123751328455,6.38,Maize,7.02
Gujarat,112,79,33,35.97455684467333,112.6248956621876,7.53,Cotton,9.22
Uttar Pradesh,58,27,78,29.234683889082504,50.7869929349538,6.72,Wheat,5.61
Tripura,59,58,51,32.04084473826011,72.08446303632155,5.57,Sugarcane,6.55
Punjab,47,24,20,28.83292448848229,50.1188014020169,6.22,Wheat,5.33
Mizoram,35,75,64,33.02504337558896,165.30174381474356,6.88,Wheat,8.96
Karnataka,34,99,79,30.271275940358485,121.29563994683095,7.13,Maize,7.35
Jharkhand,67,64,121,34.736573387022595,133.59285328243084,8.16,Wheat,8.82
Mizoram,84,68,98,23.87544372625668,197.62022833385382,5.83,Wheat,10.0
Telangana,81,11,149,29.319269724479682,94.84295555712967,6.26,Maize,7.4
Assam,67,91,113,33.024081615922135,240.37203058288537,5.68,Rice,11.85
Arunachal Pradesh,110,22,127,33.85905420745573,132.4003552645927,6.77,Rice,9.56
Assam,87,99,127,28.34931476364476,296.66340027079184,7.18,Rice,13.47
Meghalaya,54,83,61,27.07500429523588,128.98951057605882,7.46,Sugarcane,7.66
Nagaland,95,85,123,20.541486307656715,140.07639263970015,7.37,Wheat,8.16
Assam,76,74,68,30.581172611715363,271.723604941363,8.02,Rice,12.73
Karnataka,31,78,117,31.1282371659809,183.05933742805036,6.26,Maize,9.22
Nagaland,52,21,22,26.877752036235638,63.33141579941033,5.76,Rice,5.63
Jharkhand,81,93,110,32.21126598575606,221.88230247219673,7.19,Sugarcane,11.5
Tripura,95,30,93,27.751546261122748,199.3047026838071,8.35,Sugarcane,10.65
Odisha,104,46,133,22.7902332848269,114.18490897620947,7.46,Maize,7.78
Punjab,93,31,125,19.194089090864537,107.12412730212529,6.75,Wheat,6.99
Kerala,65,31,71,33.04974764846887,229.47699035095292,7.88,Rice,11.49
Himachal Pradesh,83,87,22,30.46516658698426,185.85908560068083,7.34,Maize,10.28
Assam,104,36,92,28.26852770883038,338.1470570401855,7.44,Rice,15.05
Haryana,24,22,148,21.491511607711104,78.70853339949322,5.84,Wheat,4.99
Uttarakhand,97,22,101,20.152546334751033,123.03448442082066,5.64,Sugarcane,7.65
Karnataka,86,85,125,25.99637114816809,89.93669472575604,6.08,Maize,7.02
Assam,23,16,12,25.105240067349314,331.0208894198706,8.41,Rice,12.9
Madhya Pradesh,37,80,145,34.550587141103115,232.42475080581607,5.8,Rice,11.17
Karnataka,99,93,35,25.823301029161065,104.72992874974805,7.09,Maize,7.7
Karnataka,52,68,88,31.451150030747236,136.12099683000915,7.77,Maize,8.27
Tripura,76,65,80,31.314256195423226,132.93996647394505,6.64,Wheat,8.64
Arunachal Pradesh,40,77,108,23.473047453606362,210.88194795754623,5.72,Rice,9.47
Himachal Pradesh,86,65,94,33.302614506847,89.63556369511863,7.84,Sugarcane,7.74
Arunachal Pradesh,93,96,110,22.584525046357975,156.70480962791618,6.05,Wheat,8.82
Jharkhand,49,73,11,26.684408760722203,169.9370110430669,8.01,Cotton,8.75
Haryana,107,36,27,27.743906037954783,76.94866356051043,7.1,Wheat,7.22
Maharashtra,20,75,111,25.777100765707413,38.08397009419569,6.17,Cotton,4.12
Goa,79,42,143,27.738270660611438,201.05493461985225,6.58,Sugarcane,10.39
Punjab,67,58,46,29.59973749985491,138.22289154322567,7.17,Wheat,8.45
Gujarat,61,41,93,35.59788864378701,59.66328983589942,6.0,Cotton,6.57
West Bengal,75,70,108,34.315499153817576,249.07964676883233,7.57,Rice,12.4
Madhya Pradesh,100,88,30,26.33005587414774,60.42173043897516,6.3,Maize,6.45
Meghalaya,95,30,51,29.412823787871893,88.0600803104816,6.45,Wheat,7.48
Bihar,94,89,127,31.476195040453778,157.88416086205632,6.77,Maize,9.76
Nagaland,24,62,94,20.64386834886775,97.07043059590276,6.19,Maize,5.46
Arunachal Pradesh,22,25,122,20.932353616160658,142.84692336731635,5.6,Wheat,6.82
Manipur,46,81,20,23.92558102508977,148.10900282903745,6.22,Sugarcane,7.76
Nagaland,99,48,112,22.103328557639635,67.49462499510459,7.82,Wheat,6.22
Madhya Pradesh,80,76,92,26.396155896549974,231.672498315426,7.53,Maize,11.19
Rajasthan,60,71,27,30.969300206086032,231.93301740055045,7.64,Maize,11.25
Jharkhand,38,18,69,27.464331507820297,242.5056344518375,6.11,Cotton,10.78
Maharashtra,62,36,50,26.713477902866725,103.25193154713611,6.19,Cotton,7.01
Goa,114,99,100,26.43667836796181,107.75291047458674,5.76,Sugarcane,8.16
Haryana,72,99,120,27.431584535989337,80.69992910845126,6.09,Wheat,6.6
Manipur,57,44,105,34.92480820299224,149.34507033050718,7.37,Wheat,9.11
Tamil Nadu,35,88,145,25.86789814422151,173.96800752201924,7.3,Maize,8.51
Haryana,75,62,135,15.908042068428404,143.80819151736614,6.18,Wheat,7.41
Gujarat,57,69,94,26.00015094052398,82.95927772243982,5.91,Cotton,6.23
Jharkhand,99,22,127,34.48261733231889,111.20339496333085,8.29,Maize,8.76
Karnataka,42,99,37,29.139846093732245,74.76452130245914,6.36,Maize,6.0
Uttarakhand,109,54,104,20.17325810845018,166.31834995557242,7.04,Rice,9.19
Maharashtra,108,58,14,27.563520139586952,52.515095157393986,6.21,Cotton,6.49
Manipur,76,71,88,34.01448760256283,108.58133397784229,5.8,Wheat,8.18
Uttarakhand,39,49,51,31.89862935213839,117.65024121719081,6.0,Maize,7.5
Bihar,54,56,99,20.76200959361534,223.60338862283723,7.64,Maize,9.86
Tripura,79,55,48,25.81404637161517,140.2292943741242,7.07,Maize,8.37
Mizoram,49,36,93,27.38326318087098,127.04341717899572,6.91,Wheat,7.53
Haryana,98,13,138,28.105731411691625,55.34807297237161,8.01,Wheat,6.43
Kerala,43,62,32,30.16410026061766,209.19227429753587,7.46,Rice,10.15
Assam,45,53,66,33.79993601592836,338.7557770736101,6.31,Rice,14.44
Karnataka,58,34,40,25.94527630515197,104.7784193326946,7.92,Maize,6.9
Assam,106,56,141,26.731058448048486,271.9330622386153,6.75,Rice,12.95
Goa,82,53,131,34.36974932559117,110.16880031399828,6.2,Maize,8.38
Uttarakhand,92,55,133,28.83212745863245,225.88061846374913,7.93,Maize,11.5
Chhattisgarh,68,42,54,31.226320462997293,79.59452006454804,7.52,Cotton,6.87
Andhra Pradesh,72,14,67,23.76232531262746,233.86064113061437,6.92,Cotton,10.83
Manipur,32,44,48,34.29994781970147,245.7615078641948,6.79,Maize,11.44
Jharkhand,85,89,57,31.59771490500644,91.94580631913462,6.75,Rice,7.62
Uttarakhand,66,26,20,30.54815553415667,68.59630442049185,8.25,Sugarcane,6.43
Meghalaya,46,25,38,32.72249442674954,142.19028716643555,6.8,Sugarcane,8.46
Goa,22,63,93,27.592477970026387,118.65244562996989,8.41,Rice,6.76
Kerala,71,32,28,31.355869144291255,255.56922283593255,7.97,Rice,12.22
Maharashtra,88,73,112,36.83663898166231,104.64014431786558,5.94,Cotton,8.58
Telangana,60,94,116,28.461013944060756,136.0687106444463,6.32,Maize,8.13
Uttar Pradesh,88,79,83,23.552097827954974,93.44765735663108,6.91,Wheat,6.92
Assam,91,96,83,28.775906603300953,207.13447826784667,7.16,Rice,10.91
Bihar,48,90,44,22.27047605645886,67.20186150757137,7.66,Maize,5.2
Mizoram,98,41,69,27.367369749153895,203.3096175259358,5.51,Cotton,10.8
Telangana,82,61,43,30.460376886878674,183.1180788046998,6.54,Maize,10.18
Mizoram,45,88,117,34.629292786440544,179.93543339612503,6.27,Wheat,9.76
Rajasthan,62,56,81,26.523486120751187,203.60236634121068,7.92,Rice,10.0
Meghalaya,104,69,131,23.66179437716027,241.75995737761707,6.02,Maize,11.7
Punjab,81,90,35,18.85129378858454,147.0711936793898,7.05,Wheat,7.92
Tripura,116,26,110,21.462572430046542,76.58609982892246,7.15,Sugarcane,6.76
Telangana,116,37,33,26.7965214621976,146.36830956451547,5.61,Maize,9.39
Mizoram,97,61,148,24.037811073038277,124.85873486954915,6.9,Sugarcane,8.09
Himachal Pradesh,107,76,94,25.127565542153196,93.12369371342618,5.66,Sugarcane,7.45
Tamil Nadu,113,96,125,31.501098913153033,155.09421218438231,7.56,Maize,10.06
Mizoram,30,38,24,28.634664755885748,231.73257763730908,7.46,Maize,10.42
Kerala,52,83,118,25.794904430758017,273.18786914152736,7.93,Rice,11.82
Maharashtra,66,22,112,33.42400433908313,80.46165208796117,5.83,Cotton,7.08
Uttarakhand,65,18,120,25.694056402622117,237.4788998992955,8.05,Maize,10.99
Himachal Pradesh,66,67,147,26.168033286889894,197.76472897269025,6.59,Sugarcane,9.87
Tamil Nadu,24,81,107,32.934505330929596,149.71632427990187,7.63,Maize,8.26
Manipur,65,67,138,22.79265564286068,105.33687022857413,7.85,Sugarcane,6.74
Arunachal Pradesh,47,60,17,32.169911784057824,189.06618539258633,7.75,Maize,9.83
Gujarat,84,10,76,37.829329475170695,81.41423461873991,6.86,Cotton,7.91
Uttarakhand,98,29,33,34.825266053286214,81.1247337826322,7.97,Maize,7.88
Punjab,29,14,27,22.035758562324766,75.74172263089166,7.34,Wheat,5.06
Madhya Pradesh,25,50,118,31.457307234842354,83.77364028236494,6.0,Rice,6.16
Arunachal Pradesh,47,42,22,20.203682977106922,108.20677628752415,8.14,Wheat,6.21
Maharashtra,67,80,95,37.38940683878426,44.434639025464335,7.17,Cotton,6.41
Rajasthan,83,78,103,21.89015949882727,230.58133793730076,7.96,Rice,10.77
Madhya Pradesh,46,29,124,29.980729186415807,179.32429736488135,7.97,Wheat,9.3
Sikkim,82,69,51,26.3515534952268,86.63700065324191,6.19,Cotton,6.87
Goa,72,77,13,34.430005515948594,55.0288361541891,8.32,Rice,6.53
Tripura,106,28,58,27.436223649549092,125.32550219392466,6.9,Maize,8.62
Chhattisgarh,93,50,113,29.54687773068796,175.68611875560745,7.91,Cotton,10.09
Odisha,85,53,99,25.558159486881884,234.04589161967263,5.68,Sugarcane,11.28
Gujarat,99,45,59,28.18813129590698,93.57776045423469,7.35,Cotton,7.61
Tamil Nadu,20,100,88,30.174006908721005,93.43681673214029,5.67,Maize,6.22
Telangana,43,72,15,34.712129708087815,66.67627521032867,5.56,Maize,6.33
Manipur,28,84,115,30.350685409207266,199.34105111700248,5.67,Rice,9.58
Uttar Pradesh,20,34,111,26.649617429572075,109.82855715093066,5.94,Wheat,6.36
Chhattisgarh,94,23,129,30.0307818254553,126.76105923731349,5.71,Rice,8.69
Gujarat,57,93,131,30.734555439635532,104.1644308886211,5.72,Cotton,7.34
Andhra Pradesh,37,26,146,31.75048051932741,112.25863281808633,7.66,Maize,7.28
West Bengal,94,15,79,26.87249185291911,216.56239987861449,6.39,Rice,11.06
Madhya Pradesh,40,29,98,21.82612546812821,118.0777581241061,7.72,Rice,6.52
Sikkim,38,83,83,20.030650390440197,115.64445236624528,8.04,Rice,6.23
Uttar Pradesh,47,31,23,20.61076231515636,125.6011800191844,8.34,Wheat,6.77
Uttarakhand,76,64,59,28.373987043212782,135.52414509320218,6.18,Cotton,8.42
Goa,92,89,60,20.862699674546647,186.62437636675318,6.63,Wheat,9.53
Tripura,116,65,10,33.67876457572885,237.5033104095354,5.61,Wheat,12.81
Gujarat,91,90,41,33.90398981248309,57.075330722849785,5.83,Cotton,6.92
Himachal Pradesh,27,33,46,31.57561620478873,137.64240202174346,5.67,Wheat,7.83
Jharkhand,67,19,148,32.335392501068696,233.1244624738433,7.99,Cotton,11.57
Goa,29,44,91,25.360412666358318,178.78432359621777,5.66,Wheat,8.48
Karnataka,28,95,11,30.94446065417847,82.8372011944756,6.75,Maize,6.14
Odisha,94,91,46,34.17273622246394,190.18565252635818,6.02,Cotton,11.0
Assam,61,46,114,27.612234828154794,335.6306047376157,7.08,Rice,14.05
Meghalaya,79,19,47,28.513139010269448,156.5656123185321,5.71,Rice,9.13
Sikkim,91,51,65,33.22955957855213,136.35768277398284,6.86,Maize,9.23
Sikkim,98,51,134,34.77181796950902,204.82483016266067,5.64,Cotton,11.58
Telangana,56,61,59,25.405809656040482,87.40622496578203,5.54,Maize,6.28
Goa,21,77,68,21.241729546929157,180.43932693369925,6.58,Sugarcane,7.96
Gujarat,101,54,88,36.64344919642623,109.73896322286052,7.5,Cotton,8.98
Tripura,48,22,41,26.07156359738145,87.72166402290804,5.53,Rice,6.2
Sikkim,59,56,117,21.60882272559422,108.64212637872862,5.89,Wheat,6.6
Odisha,59,40,62,32.744019014650036,193.72996374083513,6.15,Maize,10.27
Uttarakhand,78,98,44,26.639430017306054,200.98819974396562,7.5,Rice,10.25
Uttar Pradesh,35,49,119,29.68892350312252,101.8686061623547,7.93,Wheat,6.72
Bihar,22,54,98,34.089070858539586,50.40733239971071,6.09,Maize,5.36
Andhra Pradesh,96,50,80,32.631811503249025,206.75395138258875,6.82,Rice,11.39
West Bengal,82,88,13,28.966019621587424,283.3167791299575,7.55,Rice,13.04
Tripura,51,79,28,33.8272957124274,70.53920842672608,6.07,Maize,6.52
Sikkim,93,53,98,26.007174377564176,202.8652379939789,7.93,Maize,10.55
Himachal Pradesh,31,31,19,27.808374386805408,185.3607848229206,6.4,Wheat,8.96
Assam,90,38,125,25.463085380776818,233.55200190035112,7.46,Rice,11.35
Maharashtra,24,15,86,37.814658660965236,36.33637593646585,7.91,Cotton,5.35
Nagaland,81,41,68,32.17691551792913,177.73393900720248,5.81,Rice,10.17
Goa,31,33,98,30.76794735231924,106.69871485690527,7.91,Sugarcane,6.9
Rajasthan,114,43,140,25.304386985908927,149.5818626122678,7.01,Wheat,9.3
Madhya Pradesh,50,91,32,30.65322463213452,110.24155753617146,7.36,Maize,7.37
Karnataka,94,46,51,34.91880397784466,142.49241726173366,7.25,Maize,9.65
Madhya Pradesh,88,34,20,34.413227905824165,215.2653891251319,8.26,Sugarcane,11.66
Gujarat,55,41,29,31.569718529775223,41.600065523963735,7.36,Cotton,5.5
Madhya Pradesh,84,68,140,27.691403863668214,236.31703785380444,8.44,Maize,11.54
Tripura,54,89,40,21.847630383412213,192.89609949385144,5.75,Cotton,9.05
Telangana,40,15,131,29.17004380442468,120.4114598004758,7.88,Maize,7.33
Madhya Pradesh,43,29,125,27.291612488067837,79.31760981678957,5.91,Maize,5.97
Rajasthan,96,100,38,34.382736098078894,187.49491857925992,5.87,Rice,10.98
West Bengal,55,72,51,29.220645408758102,306.9268324996844,8.06,Rice,13.23
Mizoram,120,88,115,33.344080320116014,161.18859888577953,7.14,Wheat,10.57
Maharashtra,116,80,18,28.284111643370682,56.30028832077613,7.72,Cotton,6.84
Assam,57,98,30,26.93511758183512,216.59405261797883,5.7,Rice,10.33
Haryana,109,11,100,23.103785085123466,105.77316710537448,6.43,Wheat,7.66
Arunachal Pradesh,61,92,132,34.35051534352769,67.09080120314644,7.87,Sugarcane,6.67
Manipur,64,67,62,22.389247285503835,185.25881573347564,6.32,Rice,9.08
Tripura,109,75,138,21.46881726232728,150.46903299155264,8.34,Rice,8.84
Assam,58,74,82,27.051621729728616,205.38417755900207,8.34,Rice,10.03
Tripura,63,78,69,22.371391172095716,89.75838875998505,6.17,Wheat,6.19
West Bengal,23,38,89,27.651549507781027,332.0693800101978,6.66,Rice,13.19
Tamil Nadu,99,28,95,32.848686328437886,91.89216708091845,6.26,Maize,8.02
Jharkhand,61,84,126,21.780396665209445,68.18346001759605,8.38,Sugarcane,5.44
Rajasthan,92,58,53,29.11881056566059,131.71889199230182,6.95,Sugarcane,8.7
Madhya Pradesh,119,93,107,34.02231742801626,144.70875195290603,7.2,Rice,10.12
Kerala,108,31,14,28.605476054069133,291.5996516861506,7.08,Rice,13.77
Goa,114,68,50,29.31873488168504,196.53322682247347,5.52,Cotton,11.11
Punjab,49,29,82,20.88258377952922,85.76056601529666,6.33,Wheat,5.64
Uttarakhand,26,36,42,21.32801510427601,111.99923063881651,8.02,Cotton,6.01
Meghalaya,73,90,67,25.12846606597094,247.95407006670337,6.82,Wheat,11.41
Manipur,90,80,79,27.84647726583485,92.973153711454,6.23,Wheat,7.37
Uttar Pradesh,87,90,135,16.244763931140767,113.43538646769275,7.45,Wheat,6.77
Meghalaya,56,10,90,21.334996835751173,175.1038478434478,6.47,Maize,8.51
Jharkhand,112,40,49,29.410484875541602,233.15303010632758,6.03,Cotton,12.18
Chhattisgarh,26,30,43,30.312971368856868,75.33710508456595,6.2,Sugarcane,5.81
Chhattisgarh,97,56,56,24.390711369297204,193.3537778065021,6.75,Rice,10.18
Madhya Pradesh,95,94,127,30.181923648389123,238.21694299578184,7.57,Wheat,12.06
Tripura,26,78,107,26.024281996558507,150.54378263326,5.92,Sugarcane,7.64
Assam,57,73,48,33.758609436925845,337.07100342949207,7.57,Rice,14.63
Tripura,56,34,47,31.357337242452623,94.8001722033296,5.66,Cotton,7.1
Tripura,75,55,129,34.1117536028925,135.65216272222779,6.04,Maize,8.98
Bihar,83,35,83,21.73951541041205,184.1464681539377,5.72,Maize,9.36
Arunachal Pradesh,86,96,67,24.66912901203032,201.76454938691327,8.14,Cotton,10.24
Telangana,80,57,55,33.51855711621329,166.45303604691125,6.73,Maize,9.95
Nagaland,79,62,16,21.88202589841917,167.88756567977632,6.48,Cotton,8.8
Rajasthan,55,45,81,23.73748965542159,81.47091689769555,6.71,Wheat,5.92
Madhya Pradesh,65,48,64,34.679355465109865,132.2294129104452,7.14,Rice,8.73
Sikkim,113,36,137,33.497901220201854,231.93404848725646,7.74,Rice,12.57
Kerala,63,84,86,33.90701470299311,347.6084048267435,6.91,Rice,15.08
Assam,118,94,99,30.71380355108119,258.547608922895,6.32,Rice,13.19
Uttarakhand,98,76,117,20.401772409643225,102.04227993141477,7.05,Maize,7.06
Madhya Pradesh,43,51,132,28.39400868906946,203.8635535665718,7.26,Wheat,9.82
Tripura,88,98,32,26.034542767937157,134.636533237241,6.82,Wheat,8.4
Mizoram,76,65,62,26.407009717695683,243.10332932583674,6.05,Cotton,11.45
Haryana,86,45,116,22.119874019592583,51.84550873890809,6.12,Wheat,5.49
Mizoram,104,15,91,25.68554974566116,113.75575592167482,5.64,Wheat,8.06
Arunachal Pradesh,91,11,109,20.85745233814493,53.37153949541915,7.29,Rice,5.51
Manipur,84,92,12,23.92944460268738,113.19566976440515,8.0,Rice,7.47
Assam,45,18,95,30.610765015835028,270.8192231913445,7.38,Rice,12.09
Manipur,53,11,39,25.85143472802795,145.15057641289562,8.12,Cotton,8.0
Punjab,36,97,64,17.205143356841543,87.95520591548237,6.33,Wheat,5.08
Manipur,103,81,15,32.651744468005866,100.70232530746986,7.4,Maize,8.35
Arunachal Pradesh,77,18,138,30.01136517187294,134.39566608385297,7.82,Sugarcane,8.57
Kerala,37,39,110,27.806557067502784,267.89991452342167,6.36,Rice,11.56
Mizoram,75,89,94,22.290388958492983,239.9229777959192,8.09,Maize,10.93
West Bengal,27,57,16,34.46004903767484,286.5857245841886,7.36,Rice,12.58
West Bengal,69,71,98,28.69037868486647,235.07570918559296,7.23,Rice,11.3
Telangana,54,29,143,28.213791923710144,95.9157189058486,7.15,Maize,6.78
West Bengal,116,48,141,26.89099571572352,347.002110657232,5.5,Rice,15.42
Meghalaya,56,53,36,20.167615276484618,61.558393953955374,5.91,Sugarcane,4.98
West Bengal,81,95,120,27.2315264959616,272.3811568227925,8.41,Rice,12.51
Goa,108,82,40,34.1170021060355,246.47781635304702,7.77,Rice,12.97
Gujarat,27,84,52,36.39180517725268,35.45586930253733,8.01,Cotton,5.24
Rajasthan,109,95,26,20.615718770673293,117.0945570314899,6.51,Cotton,7.75
Tamil Nadu,84,11,40,31.937472338353857,130.25020300523036,6.64,Maize,8.78
Mizoram,36,57,104,33.447939825740875,190.60614332038014,7.93,Rice,9.78
Telangana,119,73,116,34.24459518809695,82.67855675458713,7.03,Maize,8.28
Uttarakhand,38,28,91,34.69407381842123,115.85548556054768,8.04,Cotton,7.71
Odisha,70,37,92,31.770497836640857,247.1942511477491,6.31,Wheat,11.99
Haryana,68,26,73,18.425284155094012,121.83494536050864,8.27,Wheat,6.86
Kerala,71,42,106,31.890576869714632,314.1392962295163,6.18,Rice,14.03
Nagaland,80,54,108,27.805847968761483,234.62327802772484,6.87,Cotton,11.42
Kerala,85,55,80,30.608941380631485,307.7987901491474,6.45,Rice,13.99
Kerala,111,12,103,32.762842677421695,320.58023427423956,7.77,Rice,15.11
Punjab,69,16,129,25.147475807971148,69.74929171817602,5.66,Wheat,5.99
Meghalaya,65,13,71,31.69744820329776,142.46631446973657,8.25,Wheat,8.74
Punjab,56,49,124,18.63047708268465,131.48407885435495,8.0,Wheat,6.93
Tripura,86,73,78,28.426334720340904,72.2409932402044,6.14,Wheat,6.73
Nagaland,42,73,99,22.750015591739032,148.37160986893866,5.78,Cotton,7.57
Gujarat,116,58,95,30.743088681949793,45.10944401929503,8.48,Cotton,6.75
Punjab,111,55,40,22.459645193878735,92.24374315207507,7.68,Wheat,7.23
Uttar Pradesh,78,63,101,15.248136904161532,141.40599204189917,7.54,Wheat,7.33
Assam,116,20,55,28.909280919110316,313.0788413235473,6.98,Rice,14.6
Andhra Pradesh,29,69,65,25.981407621870375,214.68833939718073,6.69,Rice,9.62
Mizoram,70,82,103,20.534018111665176,180.11731327366937,8.12,Cotton,8.86
Maharashtra,38,65,131,32.46585206949544,73.19976581404424,6.67,Cotton,6.2
West Bengal,73,61,65,33.39325021802679,289.04805858562355,6.26,Rice,13.47
Sikkim,25,69,123,30.182858342074546,59.14967313663584,7.21,Maize,5.29
Madhya Pradesh,117,81,43,27.83961234041473,147.82082939119573,7.14,Cotton,9.56
Uttar Pradesh,93,32,67,25.207820878318692,98.08944836626304,7.44,Wheat,7.32
Meghalaya,42,69,91,27.73328399435819,86.54359703199334,6.39,Wheat,6.21
Goa,67,37,113,20.06225954275738,67.03422969143594,6.27,Rice,5.36
Assam,117,91,80,33.04914696282215,333.52208841793174,8.5,Rice,15.65
Telangana,66,78,27,32.127993931692714,180.91227809325633,6.92,Maize,9.96
Uttar Pradesh,40,41,10,18.84548954357561,121.34479203815147,6.46,Wheat,6.32
Uttarakhand,28,31,87,21.425289213666158,168.4940312405946,7.18,Maize,7.76
Punjab,20,76,117,19.05942053629046,105.08552040774505,6.51,Wheat,5.46
Telangana,112,52,114,29.12641388181209,151.3570929122297,7.51,Maize,9.69
Meghalaya,91,75,104,21.237034214882847,221.36312192789651,6.94,Sugarcane,10.58
Tamil Nadu,117,22,148,27.127851958714295,68.66579801028823,7.65,Maize,7.11
Arunachal Pradesh,23,61,139,25.617003297441954,91.24705921060374,5.52,Cotton,5.76
Uttarakhand,109,50,12,34.73471664841915,238.70712233169073,6.38,Wheat,12.81
Tamil Nadu,20,51,137,33.3602167584533,56.74679201999367,6.75,Maize,5.44
Karnataka,27,31,120,26.477947659378454,97.47125507524743,7.83,Maize,6.11
West Bengal,96,46,39,26.575146240104605,254.12017025221246,5.57,Rice,12.2
Andhra Pradesh,81,48,122,20.028464907103256,175.750791570027,5.99,Cotton,8.9
Sikkim,30,77,109,32.11146958840317,79.43291894777587,6.73,Rice,6.19
Madhya Pradesh,108,62,109,32.078837449140984,79.61562297222828,8.16,Wheat,7.76
Assam,24,42,35,32.23443330552065,236.57610039420743,7.66,Rice,10.8
Chhattisgarh,66,93,75,24.914432185627426,107.1654923966735,5.85,Wheat,7.03
Odisha,111,98,12,33.027603008633875,218.27895440035155,6.17,Maize,12.07
Tripura,44,100,58,24.80175287453828,174.4184035425207,5.99,Sugarcane,8.59
Punjab,90,11,21,27.526224264406018,94.6848637592879,5.86,Wheat,7.39
Meghalaya,58,56,133,30.478636089339737,66.10047009458384,8.22,Rice,6.19
Madhya Pradesh,61,36,127,30.85542506975768,57.00247390730442,6.36,Sugarcane,6.02
West Bengal,89,40,81,32.58689847747037,275.9701283462695,7.26,Rice,13.32
Himachal Pradesh,55,86,103,22.948876647898416,213.663608761111,8.09,Rice,9.8
Uttar Pradesh,28,68,44,24.87413778617902,117.33331191475128,6.4,Wheat,6.57
Bihar,43,41,13,28.45393148023551,168.87649824926035,7.11,Cotton,8.77
Tripura,32,73,29,29.14281349632614,216.63137667909893,7.93,Wheat,10.05
Bihar,60,21,12,33.48219337739568,76.59857181701828,6.96,Sugarcane,6.85
West Bengal,91,51,147,34.822798927648996,202.71779121706322,8.4,Rice,11.38
Karnataka,116,18,110,27.26301232256116,191.36154306288677,6.22,Maize,10.79
Uttar Pradesh,64,33,115,21.953858281492693,120.15240854603152,8.19,Wheat,7.08
Haryana,20,58,77,23.264307332006428,87.30730457108646,7.0,Wheat,5.35
Uttarakhand,28,50,62,20.315628285937045,73.74718677150454,7.42,Sugarcane,4.8
Tripura,20,98,138,29.41976348560006,183.3386821250965,6.29,Maize,8.84
Punjab,48,89,57,26.718764630446316,111.067000080539,6.25,Wheat,6.96
Assam,111,100,19,30.18674702059414,268.67531494258077,6.46,Rice,13.3
Karnataka,28,81,93,33.37263176298004,180.13983792180326,6.34,Maize,9.3
Chhattisgarh,29,23,83,23.00599525309806,85.83520772653384,6.73,Wheat,5.46
Sikkim,69,23,52,32.85194561230734,194.7682149559478,8.02,Sugarcane,10.51
Madhya Pradesh,72,56,80,30.43015997307345,194.05168497165494,7.97,Sugarcane,10.3
Punjab,70,48,121,28.30522578160651,102.65592820913466,7.1,Wheat,7.31
Uttar Pradesh,102,38,103,15.658728798127946,124.23728138005227,5.8,Wheat,7.33
Chhattisgarh,35,97,49,22.00274431500812,67.9857836051298,5.85,Rice,4.94
Telangana,31,42,115,30.80250861132795,65.29448855868706,5.8,Maize,5.66
